淡然14331,2020-02-25 13:13:03,跌来跌去跌一点，涨来涨去涨一点,0
淡然14331,2020-02-25 13:13:03,跌来跌去跌一点，涨来涨去涨一点,0
一天6666,2020-02-25 13:13:37,5.64已加,0
一天6666,2020-02-25 13:13:37,5.64已加,0
多欲心烦陆家老大,2020-02-25 13:15:06,超级电容电池出来，你还在增发做回收电池？把股民的钱扔大海，你拿千万年薪（融资后提佣金？）,1
多欲心烦陆家老大,2020-02-25 13:15:06,超级电容电池出来，你还在增发做回收电池？把股民的钱扔大海，你拿千万年薪（融资后提佣金？）,1
Leepeichuan,2020-02-25 13:15:22,资金流出差不多两个亿，亏到5元再买，明天还继续下调，不急！,0
Leepeichuan,2020-02-25 13:15:22,资金流出差不多两个亿，亏到5元再买，明天还继续下调，不急！,0
多欲心烦陆家老大,2020-02-25 13:16:37,留了100股，就是为了过一段时间来骂人，揭露你的真面目,3
多欲心烦陆家老大,2020-02-25 13:16:37,留了100股，就是为了过一段时间来骂人，揭露你的真面目,3
只抓牛股168,2020-02-25 13:22:35,真不如雅化，比雅化差多了,0
只抓牛股168,2020-02-25 13:22:35,真不如雅化，比雅化差多了,0
高筑墙广积粮2021,2020-02-25 13:22:57,没必要想太多，想想主力成本多少，再打压下去他自己也是巨亏,0
只抓牛股168,2020-02-25 13:26:50,雅化要涨停了,1
只抓牛股168,2020-02-25 13:26:50,雅化要涨停了,1
新东湖,2020-02-25 13:29:28,新能源狂飙，还在等什么？？？,2
新东湖,2020-02-25 13:29:28,新能源狂飙，还在等什么？？？,2
似水流年141592,2020-02-25 13:29:48,这股真的可以放弃了，跟锂电池板块的其他比起来差的真的太远了,0
似水流年141592,2020-02-25 13:32:42,这个股票真的不能再看多了，实话实说,0
似水流年141592,2020-02-25 13:32:42,这个股票真的不能再看多了，实话实说,0
捉妖师KJ,2020-02-25 13:33:25,准备红盘,0
捉妖师KJ,2020-02-25 13:33:25,准备红盘,0
牛牛ok,2020-02-25 13:34:27,有人操纵股价,0
股市有涨有跌,2020-02-25 13:36:49,此股成也融资盘，败也融资盘。,2
股市有涨有跌,2020-02-25 13:36:49,此股成也融资盘，败也融资盘。,2
股友oNOkiX,2020-02-25 13:37:52,卖了没补仓,0
股友oNOkiX,2020-02-25 13:37:52,卖了没补仓,0
IVY123456,2020-02-25 13:37:59,小美涨一二个点，给小散一点信心,1
纳尼哥哥,2020-02-25 13:38:23,跌是硬道理，哪个版块也不是,0
肤白貌美大长腿,2020-02-25 13:42:11,走人 垃圾,0
风险控制止盈止损,2020-02-25 13:42:23,起飞吧，加仓加的可以了,0
万代富贵13168,2020-02-25 13:42:25,这就是大家需要的庄家性格！！！！！！！！！！！！！！！加油！,0
伤痕累累仍前中,2020-02-25 13:43:37,随着新能源汽车产业链反弹，中期看涨，短期反复在中枢5.8左右振荡。,0
股友qw6N2M,2020-02-25 13:43:56,你的补仓，证明你是对的,0
耐心信念希望,2020-02-25 13:44:13,中小户相应大户支衬着走，没问题,1
股友am9Ctu,2020-02-25 13:44:24,估计主力也看花了，今天做多成为小野马多好,0
八达八达,2020-02-25 13:44:43,筹码已经松动，看来是要调整一阵子，当前最首要的是保利，别贪图一时的低价而把自己套在了半山腰，大水退后你就是裸泳者。,0
红色系,2020-02-25 13:45:04,估计拉红没问题,0
红色系,2020-02-25 13:45:04,估计拉红没问题,0
老东北人家,2020-02-25 13:45:26,还没震完呢,0
老东北人家,2020-02-25 13:45:26,还没震完呢,0
乐乐乐0,2020-02-25 13:46:08,macd绿柱都走到中间了，你们还卖！次波调整已结束，准备突破高点,4
老东北人家,2020-02-25 13:46:28,不会做T啊,0
新东湖,2020-02-25 13:47:01,新能源狂飙，你什么意思？？？,1
Joe_Biden,2020-02-25 13:47:37,完了，这不是锂电池概念，就是固废处理板块,0
牛牛ok,2020-02-25 13:47:41,操纵股价配合增发,0
吉吉_2008,2020-02-25 13:47:54,小美的主力放假了,0
吉吉_2008,2020-02-25 13:47:54,小美的主力放假了,0
诚虚净,2020-02-25 13:48:10,锂电都涨了，加油吧,0
红色系,2020-02-25 13:48:54,庄家太给力了！见好就收。,5
小散8009,2020-02-25 13:49:02,真是大辣鸡,0
小散8009,2020-02-25 13:49:02,真是大辣鸡,0
交易上神,2020-02-25 13:49:32,特斯拉的所谓无钴技术就是使用干电极技术的超高镍正极材料的锂电池。,0
交易上神,2020-02-25 13:49:33,特斯拉的所谓无钴技术就是使用干电极技术的超高镍正极材料的锂电池。,0
交易上神,2020-02-25 13:49:33,特斯拉的所谓无钴技术就是使用干电极技术的超高镍正极材料的锂电池。,0
股友qsEuZ2,2020-02-25 13:49:51,双钴已经起飞。在等什么,1
股友ZP65R3,2020-02-25 13:52:39,这股上涨举步维艰，短线的早点走！,1
经纶如意的陈家洛,2020-02-25 13:54:14,他的病根在定增其他什么的都是浮云，为了定增不则手断，,0
经纶如意的陈家洛,2020-02-25 13:54:14,他的病根在定增其他什么的都是浮云，为了定增不则手断，,0
股行天下2017,2020-02-25 13:54:42,就快压不住了，有仓位的可以进了,0
股行天下2017,2020-02-25 13:54:42,就快压不住了，有仓位的可以进了,0
韭菜小哥咧,2020-02-25 13:55:06,这个卖单压的死死的。。。,0
