太阳7k7k,2020-02-17 10:24:40,对，快递公司抗疫确实出了大力气,0
太阳7k7k,2020-02-17 10:24:40,对，快递公司抗疫确实出了大力气,0
太阳7k7k,2020-02-17 10:25:51,现在砖家不看新闻的吗，出来点评,0
太阳7k7k,2020-02-17 10:25:51,现在砖家不看新闻的吗，出来点评,0
基民sdUHON,2020-02-17 10:26:20,怎么感觉这个是个逗比，下跌了就说是自己砸盘导致的，上涨了又说是自己做多,0
鱼戏藕叶间,2020-02-17 10:30:16,加油啊顺丰,0
鱼戏藕叶间,2020-02-17 10:30:16,加油啊顺丰,0
ofzQg8,2020-02-17 10:31:24,强股恒强,1
ofzQg8,2020-02-17 10:31:24,强股恒强,1
太阳7k7k,2020-02-17 10:33:49,这是大势所趋，你还做多，把你美的,1
夹缝中的梦想,2020-02-17 10:36:46,加油，快递一哥板上去！,1
夹缝中的梦想,2020-02-17 10:36:46,加油，快递一哥板上去！,1
大鑫媳妇,2020-02-17 10:37:18,排队,0
大鑫媳妇,2020-02-17 10:37:18,排队,0
陈飞狐,2020-02-17 10:38:19,大家可以抢债！！！今天可能有溢价的 被打压这么严重！！！,1
陈飞狐,2020-02-17 10:38:19,大家可以抢债！！！今天可能有溢价的 被打压这么严重！！！,1
股友9Hxyp8,2020-02-17 10:39:02,后悔这个价没入,0
股友9Hxyp8,2020-02-17 10:39:02,后悔这个价没入,0
股友41eFwz,2020-02-17 10:39:21,同意涨停的点赞,2
股友41eFwz,2020-02-17 10:39:21,同意涨停的点赞,2
龙虾AB,2020-02-17 10:39:28,感谢王思思的拉升，大家算是松了一口气。,3
龙虾AB,2020-02-17 10:39:28,感谢王思思的拉升，大家算是松了一口气。,3
唱都牢记,2020-02-17 10:39:43,煞笔，鉴定完毕,0
不跌不买买了必跌,2020-02-17 10:39:46,要板了,1
不跌不买买了必跌,2020-02-17 10:39:46,要板了,1
爱尔兰的向,2020-02-17 10:40:11,要涨停,0
爱尔兰的向,2020-02-17 10:40:11,要涨停,0
WANGZHONGWANG97,2020-02-17 10:40:53,千万不要冲高回落,1
WANGZHONGWANG97,2020-02-17 10:40:53,千万不要冲高回落,1
葛泽飞,2020-02-17 10:41:01,会涨起来的有大利好,0
葛泽飞,2020-02-17 10:41:01,会涨起来的有大利好,0
太阳7k7k,2020-02-17 10:42:00,呃，感谢国家免路费，兄得，这么大的盘，谁都拉不动！,0
太阳7k7k,2020-02-17 10:42:00,呃，感谢国家免路费，兄得，这么大的盘，谁都拉不动！,0
太阳7k7k,2020-02-17 10:42:51,所有汽车,0
太阳7k7k,2020-02-17 10:42:51,所有汽车,0
太阳7k7k,2020-02-17 10:43:23,人家为抗疫情出多大力，如果还针对快递企业，那不是寒自己人心！,0
太阳7k7k,2020-02-17 10:43:23,人家为抗疫情出多大力，如果还针对快递企业，那不是寒自己人心！,0
葛泽飞,2020-02-17 10:44:21,我等着连板！！,0
葛泽飞,2020-02-17 10:44:21,我等着连板！！,0
太阳7k7k,2020-02-17 10:44:37,难道过路费免到明天，起飞了,0
太阳7k7k,2020-02-17 10:44:37,难道过路费免到明天，起飞了,0
股市坑里抓泥鳅,2020-02-17 10:47:47,今天就涨停让你们看看，大顺丰也有涨停的时候！哈哈,3
股市坑里抓泥鳅,2020-02-17 10:47:47,今天就涨停让你们看看，大顺丰也有涨停的时候！哈哈,3
全胜股坛,2020-02-17 10:48:26,要买就买业绩好，有高成长的好股，今天开始买入顺丰。。。。,3
全胜股坛,2020-02-17 10:48:26,要买就买业绩好，有高成长的好股，今天开始买入顺丰。。。。,3
o龙安帝国o,2020-02-17 10:49:23,顺丰太贵，还是德邦合适，大件运输靠德邦,2
o龙安帝国o,2020-02-17 10:49:23,顺丰太贵，还是德邦合适，大件运输靠德邦,2
DNS阿尔法汪,2020-02-17 10:49:31,nan,0
DNS阿尔法汪,2020-02-17 10:49:31,nan,0
股市坑里抓泥鳅,2020-02-17 10:50:42,所有车型,0
股市坑里抓泥鳅,2020-02-17 10:50:42,所有车型,0
小白成长变大白,2020-02-17 10:50:47,叫王思思出来砸盘,0
小白成长变大白,2020-02-17 10:50:47,叫王思思出来砸盘,0
股友VEusRz,2020-02-17 10:52:37,今天会胀亭吗,0
股友VEusRz,2020-02-17 10:52:37,今天会胀亭吗,0
Dom_1688,2020-02-17 10:52:38,你个夯货,0
股友VEusRz,2020-02-17 10:53:13,今天会胀亭吗,0
股友VEusRz,2020-02-17 10:53:13,今天会胀亭吗,0
布列瑟侬L,2020-02-17 10:53:23,非常感谢，出掉半仓。,0
Dom_1688,2020-02-17 10:53:23,富士康跌了没？宁德跌了没，装逼装的清新脱俗,0
布列瑟侬L,2020-02-17 10:53:23,非常感谢，出掉半仓。,0
zz一颗小韭菜,2020-02-17 10:54:08,nan,0
zz一颗小韭菜,2020-02-17 10:54:08,nan,0
广东金融中心,2020-02-17 10:54:16,我也是，我周四在开盘啦哪里看见很多大单买进，就是不涨，今天发力了，错过了，,0
广东金融中心,2020-02-17 10:54:16,我也是，我周四在开盘啦哪里看见很多大单买进，就是不涨，今天发力了，错过了，,0
CLXXXV,2020-02-17 10:54:58,思思多买点，帮大家涨停,0
悠然知遐思,2020-02-17 10:56:34,转债被大资金套利,0
悠然知遐思,2020-02-17 10:56:34,转债被大资金套利,0
股市巫师祖,2020-02-17 10:56:47,申通快递涨停了，你加油,1
股市巫师祖,2020-02-17 10:56:47,申通快递涨停了，你加油,1
蔡拾玖,2020-02-17 10:58:36,快跑啊…再不跑明天又涨停了,2
蔡拾玖,2020-02-17 10:58:36,快跑啊…再不跑明天又涨停了,2
蔡拾玖,2020-02-17 10:59:19,我星期五买了半仓,0
蔡拾玖,2020-02-17 10:59:19,我星期五买了半仓,0
全胜股坛,2020-02-17 10:59:22,顺丰天天发，病毒期间不停工，值得投资!,0
全胜股坛,2020-02-17 10:59:22,顺丰天天发，病毒期间不停工，值得投资!,0
蔡拾玖,2020-02-17 11:00:07,～淡定(~_~;),0
蔡拾玖,2020-02-17 11:00:07,～淡定(~_~;),0
股友s1hwZ3,2020-02-17 11:00:27,支持顺丰。看到了疫情的责任担当。,1
股友s1hwZ3,2020-02-17 11:00:27,支持顺丰。看到了疫情的责任担当。,1
探囊取款,2020-02-17 11:01:16,2月15号精准10点30顺丰起飞，今天上涨幅度比想象中的更大一些。顺丰是好公司，股吧太多小散户只知道听利好利空的小道消息买卖股票，却没有看清顺丰是个好公司，这样才能忘却利空利好坚定持有。,4
探囊取款,2020-02-17 11:01:16,2月15号精准10点30顺丰起飞，今天上涨幅度比想象中的更大一些。顺丰是好公司，股吧太多小散户只知道听利好利空的小道消息买卖股票，却没有看清顺丰是个好公司，这样才能忘却利空利好坚定持有。,4
万万留一手,2020-02-17 11:01:52,一分冲天了哈哈哈,0
万万留一手,2020-02-17 11:01:52,一分冲天了哈哈哈,0
股市坑里抓泥鳅,2020-02-17 11:02:58,这换的这俩股，咋说呀。。。,0
股市坑里抓泥鳅,2020-02-17 11:02:58,这换的这俩股，咋说呀。。。,0
兜兜木有嘎,2020-02-17 11:04:27,。。。赚钱的也就是小哥哥们,0
兜兜木有嘎,2020-02-17 11:04:27,。。。赚钱的也就是小哥哥们,0
黄复东,2020-02-17 11:05:14,我觉得还是不会有,0
黄复东,2020-02-17 11:05:14,我觉得还是不会有,0
长沙穿云箭,2020-02-17 11:05:24,我说的没错吧，我来了必涨,0
长沙穿云箭,2020-02-17 11:05:24,我说的没错吧，我来了必涨,0
大鑫媳妇,2020-02-17 11:06:25,会吗？还想着板了就出，不过看线明天还应该是红线,0
大鑫媳妇,2020-02-17 11:06:25,会吗？还想着板了就出，不过看线明天还应该是红线,0
黄复东,2020-02-17 11:06:53,孩子，赶紧回家！不然你爸爸也罩不住你！,0
ONwoRi冬,2020-02-17 11:07:17,期待涨不停,0
ONwoRi冬,2020-02-17 11:07:17,期待涨不停,0
南海方舟,2020-02-17 11:07:26,任何时候买都是对的，买入然后开始持有,4
南海方舟,2020-02-17 11:07:26,任何时候买都是对的，买入然后开始持有,4
股友O2bDLo,2020-02-17 11:07:41,前几天都没有涨停,0
股友O2bDLo,2020-02-17 11:07:41,前几天都没有涨停,0
段坤我吃定啦,2020-02-17 11:07:47,文章看清楚了，所有汽车，所有,0
段坤我吃定啦,2020-02-17 11:07:47,文章看清楚了，所有汽车，所有,0
股友iWSXQd,2020-02-17 11:09:22,王思思竟然没有用几亿砸盘，表示很期待,1
股友iWSXQd,2020-02-17 11:09:22,王思思竟然没有用几亿砸盘，表示很期待,1
夹缝中的梦想,2020-02-17 11:09:27,冲，冲，牛气冲天，不枉费我上周阴跌拿住了你,0
夹缝中的梦想,2020-02-17 11:09:27,冲，冲，牛气冲天，不枉费我上周阴跌拿住了你,0
AlanTam2021,2020-02-17 11:09:57,不拉涨停，走了。,0
AlanTam2021,2020-02-17 11:09:57,不拉涨停，走了。,0
AlanTam2021,2020-02-17 11:10:56,下午如将拉涨傍时候再买回来。,0
AlanTam2021,2020-02-17 11:10:56,下午如将拉涨傍时候再买回来。,0
富贵生财de柯镇恶,2020-02-17 11:11:09,偶尔寄件还是顺丰价格透明,0
富贵生财de柯镇恶,2020-02-17 11:11:09,偶尔寄件还是顺丰价格透明,0
石头A6,2020-02-17 11:11:15,这段特殊时期，快递物流行业起到了非常大的作用，社会贡献很高，相信这段时间股票会有不错的表现,4
石头A6,2020-02-17 11:11:15,这段特殊时期，快递物流行业起到了非常大的作用，社会贡献很高，相信这段时间股票会有不错的表现,4
全胜股坛,2020-02-17 11:12:17,德邦收费比顺丰还贵(重货包裹比德邦便宜)，速度又比不上顺丰，顺丰过年不放假，德邦一早就放假了。。。,0
全胜股坛,2020-02-17 11:12:17,德邦收费比顺丰还贵(重货包裹比德邦便宜)，速度又比不上顺丰，顺丰过年不放假，德邦一早就放假了。。。,0
